IW-07, Week 18, 10/11/2015 12:00:00 AM, 2.99131944444444
RPW-03, Week 18, 10/11/2015 12:00:00 AM, 9.578125
RPW-06, Week 18, 10/11/2015 12:00:00 AM, 4.87326388888889
RPW-07, Week 18, 10/11/2015 12:00:00 AM, 5.47395833333333
EW-06, Week 19, 10/18/2015 12:00:00 AM, 0.831770833333333
EW-07, Week 19, 10/18/2015 12:00:00 AM, 2.18298611111111
EW-08, Week 19, 10/18/2015 12:00:00 AM, 2.08229166666667
EW-11, Week 19, 10/18/2015 12:00:00 AM, 1.61059027777778
EW-12, Week 19, 10/18/2015 12:00:00 AM, 5.42951388888889
EW-16, Week 19, 10/18/2015 12:00:00 AM, 1.24704861111111
EW-17, Week 19, 10/18/2015 12:00:00 AM, 1.28125
EW-18, Week 19, 10/18/2015 12:00:00 AM, 3.20572916666667
IW-02, Week 19, 10/18/2015 12:00:00 AM, 1.78125
IW-03, Week 19, 10/18/2015 12:00:00 AM, 3.60243055555556
IW-06, Week 19, 10/18/2015 12:00:00 AM, 1.859375
IW-07, Week 19, 10/18/2015 12:00:00 AM, 3.55208333333333
RPW-03, Week 19, 10/18/2015 12:00:00 AM, 9.09722222222222
RPW-06, Week 19, 10/18/2015 12:00:00 AM, 6.34548611111111
RPW-07, Week 19, 10/18/2015 12:00:00 AM, 4.75
EW-06, Week 20, 10/25/2015 12:00:00 AM, 0.953125
EW-07, Week 20, 10/25/2015 12:00:00 AM, 3.04131944444444
EW-08, Week 20, 10/25/2015 12:00:00 AM, 3.57517361111111
EW-11, Week 20, 10/25/2015 12:00:00 AM, 1.89809027777778
EW-12, Week 20, 10/25/2015 12:00:00 AM, 4.75034722222222
EW-16, Week 20, 10/25/2015 12:00:00 AM, 2.33871527777778
EW-17, Week 20, 10/25/2015 12:00:00 AM, 3.7
EW-18, Week 20, 10/25/2015 12:00:00 AM, 3.27708333333333
IW-02, Week 20, 10/25/2015 12:00:00 AM, 1.95659722222222
IW-03, Week 20, 10/25/2015 12:00:00 AM, 3.72222222222222
IW-06, Week 20, 10/25/2015 12:00:00 AM, 2.03298611111111
IW-07, Week 20, 10/25/2015 12:00:00 AM, 3.78298611111111
RPW-03, Week 20, 10/25/2015 12:00:00 AM, 13.4930555555556
